,ID,Name,Sex,Age,Height,Weight
69098,35231,Tatiana Figueirdo,F,16.0,157.0,44.0
69099,35231,Tatiana Figueirdo,F,16.0,157.0,44.0
69100,35231,Tatiana Figueirdo,F,16.0,157.0,44.0
69101,35231,Tatiana Figueirdo,F,16.0,157.0,44.0
69102,35232,Tobias Pereira Figueiredo,M,22.0,190.0,80.0
69103,35233,Alfredo Figueredo Ricardo,M,20.0,185.0,85.0
69104,35233,Alfredo Figueredo Ricardo,M,24.0,185.0,85.0
69105,35234,Diego Antonio Figueredo Matiauda,M,22.0,185.0,75.0
69106,35235,Francisco Figueredo,M,23.0,172.0,62.0
69107,35236,Mario Adalberto Figueredo,M,21.0,,
69108,35236,Mario Adalberto Figueredo,M,21.0,,
69109,35237,Francis Figuereo,M,26.0,,
69110,35238,Andres Figueroa Marinovic,M,20.0,163.0,80.0
69111,35238,Andres Figueroa Marinovic,M,20.0,163.0,80.0
69112,35238,Andres Figueroa Marinovic,M,20.0,163.0,80.0
69113,35239,Angel Luis Figueroa Otero,M,22.0,,
69114,35240,ngela Mara Figueroa Palacios,F,28.0,163.0,51.0
69115,35241,Arturo Figueroa Morales,M,23.0,179.0,75.0
69116,35242,Carlos Figueroa Alarcn,M,27.0,170.0,66.0
69117,35243,Carlos Figueroa Castillejo,M,24.0,,
69118,35243,Carlos Figueroa Castillejo,M,24.0,,
69119,35244,Emilia Mnica Figueroa Belhot,F,15.0,166.0,59.0
69120,35244,Emilia Mnica Figueroa Belhot,F,15.0,166.0,59.0
69121,35244,Emilia Mnica Figueroa Belhot,F,15.0,166.0,59.0
69122,35244,Emilia Mnica Figueroa Belhot,F,15.0,166.0,59.0
69123,35244,Emilia Mnica Figueroa Belhot,F,15.0,166.0,59.0
69124,35244,Emilia Mnica Figueroa Belhot,F,15.0,166.0,59.0
69125,35245,Exequiel Fernando Figueroa Reyes,M,,,
69126,35245,Exequiel Fernando Figueroa Reyes,M,,,
69127,35246,Fernando Figueroa Rodrguez,M,,,
69128,35247,Francisco Alberto Figueroa Serantes,M,30.0,,
69129,35248,Freddy Figueroa Ortiz,M,21.0,192.0,
69130,35249,Gary Lee Figueroa,M,27.0,183.0,77.0
69131,35250,Hernn Figueroa Bueg,M,20.0,183.0,82.0
69132,35250,Hernn Figueroa Bueg,M,24.0,183.0,82.0
69133,35251,James C. Figueroa,M,36.0,170.0,57.0
69134,35252,Jasmin Lanaran Figueroa,F,19.0,157.0,56.0
69135,35253,Jos Luis Figueroa Martnez,M,25.0,173.0,81.0
69136,35253,Jos Luis Figueroa Martnez,M,29.0,173.0,81.0
69137,35254,Jos Manuel Figueroa,M,29.0,167.0,80.0
69138,35255,Jos Ricardo Figueroa,M,25.0,184.0,64.0
69139,35256,Julia Figueroa Pea,F,25.0,150.0,48.0
69140,35257,Marco Antonio Figueroa Montero,M,22.0,,
69141,35258,Maritza Figueroa Amador,F,24.0,,
69142,35259,Maynor Alexis Figueroa Rchez,M,29.0,170.0,75.0
69143,35260,Miguel Figueroa,M,17.0,160.0,70.0
69144,35261,scar Albeyro Figueroa Mosquera,M,21.0,159.0,62.0
69145,35261,scar Albeyro Figueroa Mosquera,M,25.0,159.0,62.0
69146,35261,scar Albeyro Figueroa Mosquera,M,29.0,159.0,62.0
69147,35261,scar Albeyro Figueroa Mosquera,M,33.0,159.0,62.0
69148,35262,Pablo Figueroa Carillo,M,26.0,186.0,128.0
69149,35263,"Enrique ""Quique"" Figueroa Surez",M,24.0,182.0,84.0
69150,35263,"Enrique ""Quique"" Figueroa Surez",M,28.0,182.0,84.0
69151,35263,"Enrique ""Quique"" Figueroa Surez",M,36.0,182.0,84.0
69152,35263,"Enrique ""Quique"" Figueroa Surez",M,40.0,182.0,84.0
69153,35264,Roberto Figueroa,M,22.0,,
69154,35265,"Rodney ""Rod"" Figueroa Langkan",M,26.0,163.0,63.0
69155,35266,Vctor H. Figueroa,M,27.0,174.0,70.0
69156,35266,Vctor H. Figueroa,M,27.0,174.0,70.0
69157,35267,Yusleidy Mariana Figueroa Roldn,F,23.0,153.0,56.0
69158,35268,Enrique Figuerola Camu,M,22.0,167.0,67.0
69159,35268,Enrique Figuerola Camu,M,26.0,167.0,67.0
69160,35268,Enrique Figuerola Camu,M,30.0,167.0,67.0
69161,35268,Enrique Figuerola Camu,M,30.0,167.0,67.0
69162,35269,Solenne Nadge Figus (-Saint Marie),F,17.0,178.0,59.0
69163,35269,Solenne Nadge Figus (-Saint Marie),F,17.0,178.0,59.0
69164,35269,Solenne Nadge Figus (-Saint Marie),F,17.0,178.0,59.0
69165,35269,Solenne Nadge Figus (-Saint Marie),F,17.0,178.0,59.0
69166,35269,Solenne Nadge Figus (-Saint Marie),F,17.0,178.0,59.0
69167,35269,Solenne Nadge Figus (-Saint Marie),F,21.0,178.0,59.0
69168,35269,Solenne Nadge Figus (-Saint Marie),F,21.0,178.0,59.0
69169,35269,Solenne Nadge Figus (-Saint Marie),F,25.0,178.0,59.0
69170,35269,Solenne Nadge Figus (-Saint Marie),F,25.0,178.0,59.0
69171,35269,Solenne Nadge Figus (-Saint Marie),F,25.0,178.0,59.0
69172,35270,Urszula Figwer,F,25.0,164.0,74.0
69173,35270,Urszula Figwer,F,29.0,164.0,74.0
69174,35271,Isabelle Fijalkowski (-Tournebize),F,28.0,195.0,93.0
69175,35272,Piotr Wadysaw Fijas,M,21.0,189.0,80.0
69176,35272,Piotr Wadysaw Fijas,M,21.0,189.0,80.0
69177,35272,Piotr Wadysaw Fijas,M,25.0,189.0,80.0
69178,35272,Piotr Wadysaw Fijas,M,25.0,189.0,80.0
69179,35272,Piotr Wadysaw Fijas,M,29.0,189.0,80.0
69180,35272,Piotr Wadysaw Fijas,M,29.0,189.0,80.0
69181,35273,Grzegorz Fijaek,M,25.0,186.0,81.0
69182,35273,Grzegorz Fijaek,M,29.0,186.0,81.0
69183,35274,Zdenk Fikar,M,21.0,,
69184,35275,Jaroslav Fikejz,M,21.0,183.0,77.0
69185,35276,Krzysztof Fikiel,M,22.0,206.0,92.0
69186,35277,nsal Fikirci,M,20.0,170.0,70.0
69187,35277,nsal Fikirci,M,20.0,170.0,70.0
69188,35278,Andile Eugene Fikizolo,M,22.0,175.0,69.0
69189,35279,Olga Fikotov-Connolly,F,24.0,180.0,80.0
69190,35279,Olga Fikotov-Connolly,F,27.0,180.0,80.0
69191,35279,Olga Fikotov-Connolly,F,31.0,180.0,80.0
69192,35279,Olga Fikotov-Connolly,F,35.0,180.0,80.0
69193,35279,Olga Fikotov-Connolly,F,39.0,180.0,80.0
69194,35280,Mohamed Amin Fikry,M,23.0,176.0,84.0
69195,35280,Mohamed Amin Fikry,M,43.0,176.0,84.0
69196,35281,Svitlana Fil,F,23.0,,
69197,35282,Al-Tayeb Filali,M,33.0,172.0,55.0
69198,35283,John Richard Filan,M,22.0,,
69199,35284,Eleni Filandra,F,28.0,174.0,58.0
69200,35285,Yevheniya Filanenko,F,15.0,149.0,40.0
69201,35286,Csar Augusto Filardi,M,22.0,183.0,76.0
69202,35286,Csar Augusto Filardi,M,22.0,183.0,76.0
69203,35287,Aleksandr Andreyevich Filatov,M,27.0,,
69204,35287,Aleksandr Andreyevich Filatov,M,27.0,,
69205,35287,Aleksandr Andreyevich Filatov,M,27.0,,
69206,35288,Pavel Filatov,M,,,
69207,35289,Sergey Ivanovich Filatov,M,29.0,172.0,81.0
69208,35289,Sergey Ivanovich Filatov,M,29.0,172.0,81.0
69209,35289,Sergey Ivanovich Filatov,M,33.0,172.0,81.0
69210,35289,Sergey Ivanovich Filatov,M,38.0,172.0,81.0
69211,35289,Sergey Ivanovich Filatov,M,38.0,172.0,81.0
69212,35290,Yuriy Mykolaiovych Filatov,M,24.0,190.0,90.0
69213,35290,Yuriy Mykolaiovych Filatov,M,27.0,190.0,90.0
69214,35291,Galina Nikanorovna Filatova,F,26.0,186.0,72.0
69215,35292,Mariya Yevgenyevna Filatova (-Kurbatova),F,14.0,136.0,30.0
69216,35292,Mariya Yevgenyevna Filatova (-Kurbatova),F,14.0,136.0,30.0
69217,35292,Mariya Yevgenyevna Filatova (-Kurbatova),F,14.0,136.0,30.0
69218,35292,Mariya Yevgenyevna Filatova (-Kurbatova),F,14.0,136.0,30.0
69219,35292,Mariya Yevgenyevna Filatova (-Kurbatova),F,14.0,136.0,30.0
69220,35292,Mariya Yevgenyevna Filatova (-Kurbatova),F,14.0,136.0,30.0
69221,35292,Mariya Yevgenyevna Filatova (-Kurbatova),F,19.0,136.0,30.0
69222,35292,Mariya Yevgenyevna Filatova (-Kurbatova),F,19.0,136.0,30.0
69223,35292,Mariya Yevgenyevna Filatova (-Kurbatova),F,19.0,136.0,30.0
69224,35292,Mariya Yevgenyevna Filatova (-Kurbatova),F,19.0,136.0,30.0
69225,35292,Mariya Yevgenyevna Filatova (-Kurbatova),F,19.0,136.0,30.0
69226,35292,Mariya Yevgenyevna Filatova (-Kurbatova),F,19.0,136.0,30.0
69227,35293,Jens Filbrich,M,22.0,177.0,70.0
69228,35293,Jens Filbrich,M,22.0,177.0,70.0
69229,35293,Jens Filbrich,M,22.0,177.0,70.0
69230,35293,Jens Filbrich,M,26.0,177.0,70.0
69231,35293,Jens Filbrich,M,26.0,177.0,70.0
69232,35293,Jens Filbrich,M,26.0,177.0,70.0
69233,35293,Jens Filbrich,M,26.0,177.0,70.0
69234,35293,Jens Filbrich,M,30.0,177.0,70.0
69235,35293,Jens Filbrich,M,30.0,177.0,70.0
69236,35293,Jens Filbrich,M,30.0,177.0,70.0
69237,35293,Jens Filbrich,M,34.0,177.0,70.0
69238,35293,Jens Filbrich,M,34.0,177.0,70.0
69239,35294,Marin Filc,M,19.0,176.0,73.0
69240,35295,Khristo Dimov Filchev,M,24.0,159.0,56.0
69241,35296,Christoph Fildebrandt,M,23.0,193.0,80.0
69242,35296,Christoph Fildebrandt,M,27.0,193.0,80.0
69243,35296,Christoph Fildebrandt,M,27.0,193.0,80.0
69244,35297,Frederic Luke Val Fildes,M,28.0,,
69245,35298,Henrique Filellini,M,29.0,189.0,89.0
69246,35299,Augustin Hctor Adrien Joseph  Filez,M,22.0,,
69247,35300,Anibl Ciceron Filiberti Alverdi,M,34.0,,
69248,35301,Andrey Vladimirovich Filichkin,M,19.0,182.0,91.0
69249,35301,Andrey Vladimirovich Filichkin,M,19.0,182.0,91.0
69250,35301,Andrey Vladimirovich Filichkin,M,19.0,182.0,91.0
69251,35301,Andrey Vladimirovich Filichkin,M,19.0,182.0,91.0
69252,35301,Andrey Vladimirovich Filichkin,M,23.0,182.0,91.0
69253,35301,Andrey Vladimirovich Filichkin,M,23.0,182.0,91.0
69254,35301,Andrey Vladimirovich Filichkin,M,23.0,182.0,91.0
69255,35301,Andrey Vladimirovich Filichkin,M,27.0,182.0,91.0
69256,35301,Andrey Vladimirovich Filichkin,M,27.0,182.0,91.0
69257,35301,Andrey Vladimirovich Filichkin,M,27.0,182.0,91.0
69258,35301,Andrey Vladimirovich Filichkin,M,27.0,182.0,91.0
69259,35302,Jonelle Filigno,F,17.0,169.0,58.0
69260,35302,Jonelle Filigno,F,21.0,169.0,58.0
69261,35303,Siueni Filimone,M,21.0,173.0,69.0
69262,35304,Sergey Yuryevich Filimonov,M,21.0,178.0,76.5
69263,35304,Sergey Yuryevich Filimonov,M,25.0,178.0,76.5
69264,35304,Sergey Yuryevich Filimonov,M,29.0,178.0,76.5
69265,35305,Stanislav Gennadyevich Filimonov,M,18.0,180.0,63.0
69266,35305,Stanislav Gennadyevich Filimonov,M,18.0,180.0,63.0
69267,35305,Stanislav Gennadyevich Filimonov,M,18.0,180.0,63.0
69268,35305,Stanislav Gennadyevich Filimonov,M,22.0,180.0,63.0
69269,35305,Stanislav Gennadyevich Filimonov,M,22.0,180.0,63.0
69270,35305,Stanislav Gennadyevich Filimonov,M,22.0,180.0,63.0
69271,35306,Lyubov Aleksandrovna Filimonova,F,21.0,175.0,60.0
69272,35306,Lyubov Aleksandrovna Filimonova,F,21.0,175.0,60.0
69273,35306,Lyubov Aleksandrovna Filimonova,F,21.0,175.0,60.0
69274,35307,Lyudmila Anatolyevna Filimonova,F,25.0,184.0,76.0
69275,35308,Ivan Ilyich Filin,M,30.0,163.0,50.0
69276,35309,Nataliya Filina,F,16.0,167.0,62.0
69277,35310,Dimitrios Filindras,M,31.0,174.0,68.0
69278,35311,Roseline Filion,F,21.0,152.0,52.0
69279,35311,Roseline Filion,F,25.0,152.0,52.0
69280,35311,Roseline Filion,F,25.0,152.0,52.0
69281,35311,Roseline Filion,F,29.0,152.0,52.0
69282,35311,Roseline Filion,F,29.0,152.0,52.0
69283,35312,Ana Luiza Filiorianu,F,17.0,164.0,42.0
69284,35313,Varvara Filiou,F,21.0,165.0,45.0
69285,35314,Zbigniew Wojciech Filip,M,21.0,183.0,71.0
69286,35314,Zbigniew Wojciech Filip,M,21.0,183.0,71.0
69287,35315,Luvambu Filipe,M,23.0,,
69288,35316,Ngendua Filipe,F,30.0,178.0,72.0
69289,35317,Aleksey Vladimirovich Filipets,M,22.0,178.0,71.0
69290,35317,Aleksey Vladimirovich Filipets,M,22.0,178.0,71.0
69291,35317,Aleksey Vladimirovich Filipets,M,22.0,178.0,71.0
69292,35317,Aleksey Vladimirovich Filipets,M,25.0,178.0,71.0
69293,35318,Filip Filipi,M,20.0,188.0,86.0
69294,35319,Marian Filipiuk,M,23.0,178.0,70.0
69295,35320,Zdzisaw Henryk Filipkiewicz,M,20.0,,
69296,35321,Nikola Ivanov Filipov,M,27.0,178.0,88.0
69297,35322,Stefan Filipov,M,25.0,183.0,78.0
69298,35323,Diana Filipova,F,21.0,,
69299,35324,Dimitrinka Filipova,F,14.0,148.0,37.0
69300,35324,Dimitrinka Filipova,F,14.0,148.0,37.0
69301,35324,Dimitrinka Filipova,F,14.0,148.0,37.0
69302,35324,Dimitrinka Filipova,F,14.0,148.0,37.0
69303,35324,Dimitrinka Filipova,F,14.0,148.0,37.0
69304,35324,Dimitrinka Filipova,F,14.0,148.0,37.0
69305,35325,Nadiya Filipova,F,20.0,159.0,46.0
69306,35326,Pavlina Ivanova Filipova,F,22.0,158.0,54.0
69307,35326,Pavlina Ivanova Filipova,F,22.0,158.0,54.0
69308,35326,Pavlina Ivanova Filipova,F,22.0,158.0,54.0
69309,35326,Pavlina Ivanova Filipova,F,26.0,158.0,54.0
69310,35326,Pavlina Ivanova Filipova,F,26.0,158.0,54.0
69311,35326,Pavlina Ivanova Filipova,F,26.0,158.0,54.0
69312,35326,Pavlina Ivanova Filipova,F,26.0,158.0,54.0
69313,35326,Pavlina Ivanova Filipova,F,30.0,158.0,54.0
69314,35326,Pavlina Ivanova Filipova,F,30.0,158.0,54.0
69315,35326,Pavlina Ivanova Filipova,F,30.0,158.0,54.0
69316,35326,Pavlina Ivanova Filipova,F,30.0,158.0,54.0
69317,35327,Duan Filipovi,M,19.0,192.0,82.0
69318,35328,Filip Filipovi,M,21.0,196.0,101.0
69319,35328,Filip Filipovi,M,25.0,196.0,101.0
69320,35328,Filip Filipovi,M,29.0,196.0,101.0
69321,35329,Mrio Filipovi,M,32.0,182.0,84.0
69322,35330,Nenad Filipovi,M,29.0,182.0,74.0
69323,35330,Nenad Filipovi,M,33.0,182.0,74.0
69324,35330,Nenad Filipovi,M,37.0,182.0,74.0
69325,35331,Ognjen Filipovi,M,26.0,194.0,96.0
69326,35331,Ognjen Filipovi,M,30.0,194.0,96.0
69327,35331,Ognjen Filipovi,M,30.0,194.0,96.0
69328,35332,Predrag Filipovi,M,25.0,182.0,72.0
69329,35332,Predrag Filipovi,M,29.0,182.0,72.0
69330,35332,Predrag Filipovi,M,33.0,182.0,72.0
69331,35332,Predrag Filipovi,M,37.0,182.0,72.0
69332,35333,ore Filipovi,M,21.0,185.0,82.0
69333,35334,Kire Filipovski,M,19.0,,
69334,35334,Kire Filipovski,M,19.0,,
69335,35334,Kire Filipovski,M,23.0,,
69336,35334,Kire Filipovski,M,23.0,,
69337,35335,Grzegorz Filipowski,M,17.0,172.0,57.0
69338,35335,Grzegorz Filipowski,M,21.0,172.0,57.0
69339,35335,Grzegorz Filipowski,M,25.0,172.0,57.0
69340,35336,Alessia Filippi,F,17.0,186.0,63.0
69341,35336,Alessia Filippi,F,17.0,186.0,63.0
69342,35336,Alessia Filippi,F,17.0,186.0,63.0
69343,35336,Alessia Filippi,F,17.0,186.0,63.0
69344,35336,Alessia Filippi,F,21.0,186.0,63.0
69345,35336,Alessia Filippi,F,21.0,186.0,63.0
69346,35336,Alessia Filippi,F,21.0,186.0,63.0
69347,35336,Alessia Filippi,F,25.0,186.0,63.0
69348,35337,Joseph Michel Filippi,M,24.0,,
69349,35338,"Konstantinos ""Kostas"" Filippidis",M,25.0,187.0,74.0
69350,35338,"Konstantinos ""Kostas"" Filippidis",M,29.0,187.0,74.0
69351,35339,Nikolaos Filippidis,M,,,
69352,35340,"Nikolaos ""Nikos"" Filippidis",M,,,
69353,35341,Jean-Christophe Filippin,M,28.0,195.0,105.0
69354,35342,Andr Filippini,M,27.0,,
69355,35343,Jacques Filippini,M,22.0,185.0,88.0
69356,35344,Marcelo Filippini R.,M,28.0,178.0,65.0
69357,35345,Fernando Filipponi,M,44.0,,
69358,35345,Fernando Filipponi,M,44.0,,
69359,35346,Filippos Filippou,M,27.0,168.0,56.0
69360,35346,Filippos Filippou,M,27.0,168.0,56.0
69361,35347,Aleksandr Ivanovich Filippov,M,,169.0,65.0
69362,35348,Anatoly Nikitovich Filippov,M,29.0,158.0,51.0
69363,35349,Dmitry Rudolfovich Filippov,M,27.0,187.0,82.0
69364,35349,Dmitry Rudolfovich Filippov,M,31.0,187.0,82.0
69365,35350,Nikita Viktorovich Filippov,M,20.0,192.0,80.0
69366,35351,Sergey Pavlovich Filippov,M,18.0,174.0,72.0
69367,35352,Vasily Viktorovich Filippov,M,27.0,182.0,85.0
69368,35353,"Nadezhda Nikolayevna ""Nadya"" Filippova",F,20.0,160.0,61.0
69369,35354,Svetlana Vyacheslavovna Filippova,F,18.0,165.0,47.0
69370,35355,Yelena Petrovna Filippova,F,20.0,158.0,55.0
69371,35356,"Christine ""Christl"" Filippovits (-Bahula)",F,16.0,168.0,70.0
69372,35356,"Christine ""Christl"" Filippovits (-Bahula)",F,20.0,168.0,70.0
69373,35356,"Christine ""Christl"" Filippovits (-Bahula)",F,24.0,168.0,70.0
69374,35356,"Christine ""Christl"" Filippovits (-Bahula)",F,24.0,168.0,70.0
69375,35357,Sylvia Elisabeth Filipsson (-Hellstrm),F,18.0,178.0,70.0
69376,35357,Sylvia Elisabeth Filipsson (-Hellstrm),F,18.0,178.0,70.0
69377,35357,Sylvia Elisabeth Filipsson (-Hellstrm),F,18.0,178.0,70.0
69378,35357,Sylvia Elisabeth Filipsson (-Hellstrm),F,18.0,178.0,70.0
69379,35357,Sylvia Elisabeth Filipsson (-Hellstrm),F,22.0,178.0,70.0
69380,35357,Sylvia Elisabeth Filipsson (-Hellstrm),F,22.0,178.0,70.0
69381,35357,Sylvia Elisabeth Filipsson (-Hellstrm),F,22.0,178.0,70.0
69382,35357,Sylvia Elisabeth Filipsson (-Hellstrm),F,26.0,178.0,70.0
69383,35357,Sylvia Elisabeth Filipsson (-Hellstrm),F,26.0,178.0,70.0
69384,35357,Sylvia Elisabeth Filipsson (-Hellstrm),F,26.0,178.0,70.0
69385,35357,Sylvia Elisabeth Filipsson (-Hellstrm),F,26.0,178.0,70.0
69386,35358,Tord Ingemar Filipsson,M,22.0,196.0,85.0
69387,35358,Tord Ingemar Filipsson,M,26.0,196.0,85.0
69388,35359,Armando Filiput,M,28.0,186.0,80.0
69389,35359,Armando Filiput,M,28.0,186.0,80.0
69390,35360,Martino Fill,M,24.0,182.0,78.0
69391,35360,Martino Fill,M,24.0,182.0,78.0
69392,35361,Peter Fill,M,23.0,175.0,82.0
69393,35361,Peter Fill,M,23.0,175.0,82.0
69394,35361,Peter Fill,M,23.0,175.0,82.0
69395,35361,Peter Fill,M,27.0,175.0,82.0
69396,35361,Peter Fill,M,27.0,175.0,82.0
69397,35361,Peter Fill,M,27.0,175.0,82.0
69398,35361,Peter Fill,M,31.0,175.0,82.0
69399,35361,Peter Fill,M,31.0,175.0,82.0
69400,35361,Peter Fill,M,31.0,175.0,82.0
69401,35362,Nasserredine Fillali,M,20.0,170.0,64.0
69402,35363,"Kristen M. ""Kris"" Fillat (-Buchanan)",F,25.0,167.0,57.0
69403,35364,Jeanne Marie Henriette Filleaul-Brohy (Hantjens-),F,33.0,,
69404,35364,Jeanne Marie Henriette Filleaul-Brohy (Hantjens-),F,33.0,,
69405,35365,Samuel A. Filler,M,,,
69406,35366,Philip Rowland Filleul,M,22.0,,69.0
69407,35367,Batrice Filliol (-Amiez),F,22.0,169.0,60.0
69408,35367,Batrice Filliol (-Amiez),F,22.0,169.0,60.0
69409,35367,Batrice Filliol (-Amiez),F,24.0,169.0,60.0
69410,35368,Edouard Frank Filliol,M,28.0,,
69411,35369,Milan Fillo,M,23.0,178.0,71.0
69412,35370,Caileigh Filmer,F,19.0,169.0,76.0
69413,35371,Dennis Filmer,M,48.0,162.0,67.0
69414,35372,"Ericlia ""Fil"" Bodziak",F,26.0,192.0,84.0
69415,35373,Yuval Filo,F,18.0,168.0,47.0
69416,35374,Tetiana Anatolivna Filoniuk,F,24.0,166.0,47.0
69417,35374,Tetiana Anatolivna Filoniuk,F,28.0,166.0,47.0
69418,35375,Tivadar Filts,M,24.0,,
69419,35376,Enrique Filoteo Ruiz,M,20.0,169.0,62.0
69420,35376,Enrique Filoteo Ruiz,M,23.0,169.0,62.0
69421,35377,Katarna Filov,F,23.0,173.0,63.0
69422,35377,Katarna Filov,F,23.0,173.0,63.0
69423,35378,Valtteri Filppula,M,25.0,183.0,88.0
69424,35379,Nancy Jewitt Filteau,F,34.0,162.0,96.0
69425,35380,Liz Filter,F,39.0,167.0,81.0
69426,35381,Sabrina Filzmoser,F,28.0,173.0,57.0
69427,35381,Sabrina Filzmoser,F,32.0,173.0,57.0
69428,35381,Sabrina Filzmoser,F,36.0,173.0,57.0
69429,35382,Liene Fimbauere,F,21.0,156.0,55.0
69430,35382,Liene Fimbauere,F,21.0,156.0,55.0
69431,35383,Henri Paul Fin,M,22.0,179.0,69.0
69432,35384,Gyrgy Finczy,M,22.0,174.0,72.0
69433,35384,Gyrgy Finczy,M,30.0,174.0,72.0
69434,35385,Luciano Finardi,M,26.0,,
69435,35386,Aadjijatmiko Finarsih H.,F,20.0,,
69436,35386,Aadjijatmiko Finarsih H.,F,24.0,,
69437,35387,"Andrew Joseph ""Andy"" Finch",M,24.0,170.0,75.0
69438,35388,George Ingle Finch,M,35.0,,
69439,35389,Glen Finch,M,21.0,178.0,77.0
69440,35389,Glen Finch,M,21.0,178.0,77.0
69441,35390,Jennie Lynn Finch (-Daigle),F,23.0,185.0,77.0
69442,35390,Jennie Lynn Finch (-Daigle),F,27.0,185.0,77.0
69443,35391,"Kenneth Roy ""Ken"" Finch",M,20.0,178.0,75.0
69444,35392,Lester Charles Finch,M,26.0,,
69445,35393,Richard Grahame Finch,M,21.0,179.0,71.0
69446,35394,Henry John Finchett,M,,,
69447,35394,Henry John Finchett,M,,,
69448,35394,Henry John Finchett,M,,,
69449,35394,Henry John Finchett,M,,,
69450,35394,Henry John Finchett,M,,,
69451,35394,Henry John Finchett,M,,,
69452,35394,Henry John Finchett,M,,,
69453,35394,Henry John Finchett,M,,,
69454,35394,Henry John Finchett,M,,,
69455,35394,Henry John Finchett,M,,,
69456,35394,Henry John Finchett,M,,,
69457,35394,Henry John Finchett,M,,,
69458,35394,Henry John Finchett,M,,,
69459,35394,Henry John Finchett,M,,,
69460,35394,Henry John Finchett,M,,,
69461,35394,Henry John Finchett,M,,,
69462,35394,Henry John Finchett,M,,,
69463,35395,Thomas Finchum,M,18.0,185.0,68.0
69464,35395,Thomas Finchum,M,18.0,185.0,68.0
69465,35396,Erich Fincsus,M,23.0,,
69466,35397,Jaroslav Findejs,M,25.0,173.0,71.0
69467,35398,"Conrad Francis ""Conn"" Findlay",M,26.0,198.0,90.0
69468,35398,"Conrad Francis ""Conn"" Findlay",M,30.0,198.0,90.0
69469,35398,"Conrad Francis ""Conn"" Findlay",M,34.0,198.0,90.0
69470,35398,"Conrad Francis ""Conn"" Findlay",M,46.0,198.0,90.0
69471,35399,"Richard ""Dick"" Findlay",M,20.0,170.0,63.0
69472,35400,James Norman Findlay,M,18.0,168.0,73.0
69473,35400,James Norman Findlay,M,18.0,168.0,73.0
69474,35401,Paula Findlay,F,23.0,170.0,55.0
69475,35402,Veronica Findlay,F,20.0,172.0,61.0
69476,35403,William Findlay,M,20.0,,
69477,35403,William Findlay,M,24.0,,
69478,35404,Renzo Finelli,M,23.0,176.0,72.0
69479,35405,Alessandra Finesso,F,16.0,162.0,50.0
69480,35406,Louis Casimir Finet,M,26.0,,
69481,35406,Louis Casimir Finet,M,26.0,,
69482,35407,Karsten Finger,M,22.0,202.0,104.0
69483,35408,"Ursula Elisabeth ""Ursel"" Finger (-Morrison)",F,23.0,157.0,50.0
69484,35408,"Ursula Elisabeth ""Ursel"" Finger (-Morrison)",F,23.0,157.0,50.0
69485,35409,Ursula Fingerlos,F,21.0,169.0,56.0
69486,35410,Gavin Fingleson,M,28.0,177.0,87.0
69487,35411,Horst Fink,M,21.0,,
69488,35412,Massimo Fink,M,27.0,,
69489,35413,Rudi Fink,M,22.0,168.0,60.0
69490,35414,Cristina Fink-Sisniega (-Smith),F,23.0,173.0,54.0
69491,35414,Cristina Fink-Sisniega (-Smith),F,27.0,173.0,54.0
69492,35415,Kerstin Finke,F,18.0,168.0,54.0
69493,35415,Kerstin Finke,F,18.0,168.0,54.0
69494,35416,Diethard Finkelmann,M,31.0,186.0,92.0
69495,35417,"Robert ""Bob"" Finlay",M,25.0,185.0,66.0
69496,35417,"Robert ""Bob"" Finlay",M,29.0,185.0,66.0
69497,35418,"Donald Osborne ""Don"" Finlay",M,23.0,182.0,77.0
69498,35418,"Donald Osborne ""Don"" Finlay",M,23.0,182.0,77.0
69499,35418,"Donald Osborne ""Don"" Finlay",M,27.0,182.0,77.0
69500,35418,"Donald Osborne ""Don"" Finlay",M,27.0,182.0,77.0
69501,35418,"Donald Osborne ""Don"" Finlay",M,39.0,182.0,77.0
69502,35419,Graham Paul Finlay,M,20.0,,
69503,35420,Joel F. Finlay,M,22.0,171.0,52.0
69504,35421,Malcolm Finlay,M,,,
69505,35422,"Mervyn David ""Merv"" Finlay",M,27.0,,
69506,35423,Cathryn Finlayson,F,23.0,163.0,62.0
69507,35424,Colin Herbert Bain Finlayson,M,21.0,,
69508,35425,Iain Finlayson,M,20.0,170.0,69.0
69509,35425,Iain Finlayson,M,20.0,170.0,69.0
69510,35425,Iain Finlayson,M,20.0,170.0,69.0
69511,35426,Mason Finley,M,25.0,203.0,158.0
69512,35427,"Ronald Leslie ""Ron"" Finley",M,23.0,168.0,63.0
69513,35428,Bridget Mary Finn,F,26.0,165.0,50.0
69514,35429,"Charles Thornton ""Charley"" Finn",M,35.0,,
69515,35429,"Charles Thornton ""Charley"" Finn",M,39.0,,
69516,35430,Michelle Finn,F,26.0,152.0,51.0
69517,35431,Michelle Bonae Finn (-Burrell),F,27.0,165.0,52.0
69518,35431,Michelle Bonae Finn (-Burrell),F,27.0,165.0,52.0
69519,35432,Birgir Finnbogason,M,23.0,180.0,76.0
69520,35433,Severin Finne,M,29.0,,
69521,35433,Severin Finne,M,29.0,,
69522,35434,"Christopher Martin ""Chris"" Finnegan",M,24.0,183.0,75.0
69523,35435,George V. Finnegan,M,,,47.0
69524,35435,George V. Finnegan,M,,,47.0
69525,35436,Teijo Uolevi Finneman,M,20.0,183.0,78.0
